name,category,address,city,province,postal,phone,whatsapp,email,website,facebook,Instagram,other_social,source_url,source
Tamil Mirror,Business Professional,880 Ellesmere Road,Toronto,Ontario,m1p 2w6,416-697-0126,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/tamil-mirror,tamilbusinessdirectory.com
Tamil Nadu Community Centre,Tamil Nadu Community Centre,"31 Progress Ave, Suite 202 Toronto, Ontario M1P4S6",Toronto,Ontario,,416-880-6051,,,http://www.tamilnaducentre.org,,,,https://www.tamilbusinessdirectory.com/canada/personal-care/tamil-nadu-community-centre,tamilbusinessdirectory.com
Tamil One,Cinema Entertainment,,Toronto,Ontario,,4162990118,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/cinema-entertainment/tamil-one,tamilbusinessdirectory.com
Tamil Star Radio,Cinema Entertainment,316-885 Progress Ave,Toronto,Ontario,M1H 3G3,416-438-7827,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/cinema-entertainment/tamil-star-radio,tamilbusinessdirectory.com
Tamil Time,Business Professional,5200 Finch Ave,Toronto,Ontario,M1S 4Z4,4162651213,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/tamil-time,tamilbusinessdirectory.com
Tamil Vision International (TVI HD),Cinema Entertainment,306 Rexdale Blvd,Toronto,Ontario,M9W 1R6,416593-9300,,,http://www.tamilvision.tv,,,,https://www.tamilbusinessdirectory.com/canada/toronto/cinema-entertainment/tamil-vision-international-tvi-hd,tamilbusinessdirectory.com
Tamil Writers Association of Canada,Associations Community Services,4-2800 Eglinton Ave E,Scarborough,Ontario,M1J 2C8,416-546-1394,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/associations-community-services/tamil-writers-association-of-canada,tamilbusinessdirectory.com
Tamil Youth Organisation,Associations Community Services,,Scarborough,Ontario,,,,,http://www.tyocanada.org,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/associations-community-services/tamil-youth-organisation,tamilbusinessdirectory.com
Tamilan Carpet & Duct Cleaning,Home Services,,Toronto,Ontario,,416-831-6343,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/tamilan-carpet-duct-cleaning,tamilbusinessdirectory.com
Tamilar Thagaval,Business Professional,,Toronto,Ontario,M4Y 2L4,4169209250,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/tamilar-thagaval,tamilbusinessdirectory.com
Tamilcholai,Cinema Entertainment,,Scarborough,Ontario,,4162994996,,,http://tamilcholai.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/cinema-entertainment/tamilcholai,tamilbusinessdirectory.com
Tamilkadai.ca,Retail Whole Sale,151 Nashdene Road,Scarborough,Ontario,M1V 4B9,416-434-4440,,,https://www.tamilkadai.ca,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/tamilkadai-ca,tamilbusinessdirectory.com
Tamilone,Tamilone,"72 Dynamic Drive, Suite#10, Scarborough, ON, M1V3Z5",Toronto,Ontario,,416-299-0118,,,http://www.tamione.tv,,,,https://www.tamilbusinessdirectory.com/canada/cinema-entertainment/tamilone,tamilbusinessdirectory.com
Tamils Guide,Business Professional,771 Brimley Road,Scarborough,Ontario,M1J 1C7,416-615-4646,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/business-professional/tamils-guide,tamilbusinessdirectory.com
Tamils Info,Tamils Info,"P.O.Box - 3, Stations-F, Toronto, ON, M4Y2L4",Toronto,Ontario,,416-920-9250,,,http://www.tamilsinformation.info,,,,https://www.tamilbusinessdirectory.com/canada/business-professional/tamils-info,tamilbusinessdirectory.com
Tamils Rehabilitation Organization - Canada,Associations Community Services,2390 Eglinton ave,Toronto,Ontario,M1K 2P5,4167518777,,,http://trocanada.org,,,,https://www.tamilbusinessdirectory.com/canada/toronto/associations-community-services/tamils-rehabilitation-organization-canada,tamilbusinessdirectory.com
Tamisl Rehabilitation Organization-Canada,Associations Community Services,2390 Eglinton Ave E,Toronto,Ontario,M1K 2P5,416-751-8777,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/associations-community-services/tamisl-rehabilitation-organization-canada,tamilbusinessdirectory.com
TANYA HEATH Paris (Canada),Retail Whole Sale,126 Cumberland Street,Main Level,Ontario,M5R 1A6,416-962-7366,,,,,,,https://www.tamilbusinessdirectory.com/canada/main-level/retail-whole-sale/tanya-heath-paris-canada,tamilbusinessdirectory.com
Tatar Gallery,Art Culture,183 Bathurst Street,Toronto,Ontario,M5T2R7,416360-3822,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/art-culture/tatar-gallery,tamilbusinessdirectory.com
Tavora Foods,Retail Whole Sale,1030 Dundas St. East,Mississauga,Ontario,L4Y 2B8,905-949-1592,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/retail-whole-sale/tavora-foods,tamilbusinessdirectory.com
Tax Leader,Insurance Agents Financial Consultant,2355 Derry Road East,Mississauga,Ontario,L5S 1V6,9056770303,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/insurance-agents-financial-consultant/tax-leader,tamilbusinessdirectory.com
Taxi Pro 2014 Inc.,Business Professional,630 Rue Masson,Repentigny,Quebec,J6A 6E3,450-582-0006,,,,,,,https://www.tamilbusinessdirectory.com/canada/repentigny/business-professional/taxi-pro-2014-inc,tamilbusinessdirectory.com
Taxwide,Insurance Agents Financial Consultant,,Toronto,Ontario,,905-949-2222,,,http://www.taxwide.net,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/taxwide,tamilbusinessdirectory.com
Taztech Education Centres,Education Training,,Toronto,Ontario,,416-737-7285,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/taztech-education-centres,tamilbusinessdirectory.com
TE First Aid & CPR Training Services,Health Medicine,,Toronto,Ontario,,416-909-7805,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/health-medicine/te-first-aid-cpr-training-services,tamilbusinessdirectory.com
Tech Linx,Business Professional,5215 Finch Ave,Scarborough,Ontario,M1S 0C2,416-293-5469,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/business-professional/tech-linx,tamilbusinessdirectory.com
Techi Academe,Education Training,,Toronto,Ontario,,416-285-7474,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/techi-academe-5165,tamilbusinessdirectory.com
Technical Chair Rental,Wedding Party Services,,Toronto,Ontario,,4166528561,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/technical-chair-rental,tamilbusinessdirectory.com
Techniscan Concrete Cutting,Techniscan Concrete Cutting,"Brampton, ON L6Y 5E5",Toronto,Ontario,,416-451-4618,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/techniscan-concrete-cutting,tamilbusinessdirectory.com
Technitrad Inc.,Miscellaneous 1,2141 Rue Nobel,Sainte-Julie,Quebec,J3E 1Z9,450-300-0360,,,,,,,https://www.tamilbusinessdirectory.com/canada/sainte-julie/miscellaneous-1/technitrad-inc,tamilbusinessdirectory.com
Technos Automotive Inc.,Automotive,1253 Kennedy Road,Scarborough,Ontario,,4162858066,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/technos-automotive-inc,tamilbusinessdirectory.com
Techsource,Techsource,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/techsource,tamilbusinessdirectory.com
Ted's Tire Discounter,Automotive,450 Woodlawn Road West,Guelph,Ontario,N1K 1A6,519-836-8011,,,,,,,https://www.tamilbusinessdirectory.com/canada/guelph/automotive/ted-s-tire-discounter,tamilbusinessdirectory.com
TEHRANTO TRADE INC,Business Professional,6113 Yonge St.,Toronto,Ontario,M2M 3W2,647-699-2920,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/tehranto-trade-inc,tamilbusinessdirectory.com
Tele Raj Videos,Wedding Party Services,,Toronto,Ontario,,9054705801,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/tele-raj-videos,tamilbusinessdirectory.com
TeleTec IT Consultants,Computer Sales Services,3430 Finch Ave. East,Scarborough,Ontario,M1W 2R5,4168490287,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/computer-sales-services/teletec-it-consultants,tamilbusinessdirectory.com
TeleTech IT Consultants.,Education Training,3430 Finch East,Scarborough,Ontario,M1W 2RS,416-849-0287,,,http://www.teletecit.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/teletech-it-consultants,tamilbusinessdirectory.com
Temple (416-413-7747),Religion,,Toronto,Ontario,,4164137747,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/religion/temple-416-413-7747,tamilbusinessdirectory.com
Temple (5637 Finch Ave),Religion,5637 Finch Avenue East,Scarborough,Ontario,M1B 5K9,4164121289,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/religion/temple-5637-finch-ave,tamilbusinessdirectory.com
Temple (585-533-1970),Religion,,Toronto,Ontario,,5855331970,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/religion/temple-585-533-1970,tamilbusinessdirectory.com
Temple (Birchmount & Ellesmere),Religion,1510 Birchmount Road,Toronto,Ontario,M1P 2G6,4166150100,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/religion/temple-birchmount-ellesmere,tamilbusinessdirectory.com
Temple (Brimley & Goldengate Court),Religion,Brimley and GoldenGate Court,Scarborough,Ontario,,9055661718,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/religion/temple-brimley-goldengate-court,tamilbusinessdirectory.com
Temple (Derry and Dixie),Religion,1808 Drew Road,Mississauga,Ontario,L5S 1J6,9056121856,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/religion/temple-derry-and-dixie,tamilbusinessdirectory.com
TERRA Greenhouses,Business Professional,2273 Hwy.,Burlington,Ontario,L7R 3X4,905-332-3222,,,,,,,https://www.tamilbusinessdirectory.com/canada/burlington/business-professional/terra-greenhouses,tamilbusinessdirectory.com
Tescan,Education Training,2100 Ellesmere Rd.,Toronto,Ontario,M1H 3B7,4164313995,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/tescan,tamilbusinessdirectory.com
Tesoc Multicultural Settlement Services,Tesoc Multicultural Settlement Services,"685 Lansdowine Ave., Toronto, ON, M6H3Y9",Toronto,Ontario,,416-757-6043,,,,,,,https://www.tamilbusinessdirectory.com/canada/personal-care/tesoc-multicultural-settlement-services,tamilbusinessdirectory.com
TET,Tet,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/cinema-entertainment/tet,tamilbusinessdirectory.com
Textile Museum of Canada,Art Culture,55 Centre Avenue,Toronto,Ontario,M5G2H5,416599-5321,,,http://www.textilemuseum.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/art-culture/textile-museum-of-canada,tamilbusinessdirectory.com
TG Matrimony,Tg Matrimony,,Toronto,Ontario,,416-615-4646,,,http://www.tamilsguide.com,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/tg-matrimony,tamilbusinessdirectory.com
Thaanus Kitchen,Thaanus Kitchen,,Toronto,Ontario,,416-754-2844,,,http://www.thanuskitchen.com,,,,https://www.tamilbusinessdirectory.com/canada/home-services/thaanus-kitchen,tamilbusinessdirectory.com
Thai One on,Food Dinning,142 Dundas Street West,Toronto,Ontario,,4163401111,,,http://www.thaioneon.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/food-dinning/thai-one-on,tamilbusinessdirectory.com
Thai Take-Out & Catering,Food Dinning,2480 Eglinton Ave E,Scarborough,Ontario,M1K 2R4,416-266-4444,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/thai-take-out-catering,tamilbusinessdirectory.com
Thai Veedu,Business Professional,1571 Sandhurst Circle,Toronto,Ontario,M1V 1V0,416-400-6406,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/thai-veedu,tamilbusinessdirectory.com
Thaiveedu,Business Professional,1571 Sandhurst Circle,Toronto,Ontario,MiV 1V0,4166463422,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/thaiveedu,tamilbusinessdirectory.com
Thakaval Business Directory,Business Professional,55 Nugget Ave.,Toronto,Ontario,M1S 3L1,416-361-0482,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/thakaval-business-directory,tamilbusinessdirectory.com
Thakida Academy of Fine Arts,Education Training,,Toronto,Ontario,,647-292-6258,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/thakida-academy-of-fine-arts,tamilbusinessdirectory.com
Thalir,Thalir,,Toronto,Ontario,,647-657-0910,,,http://www.thalirrhythm.com,,,,https://www.tamilbusinessdirectory.com/canada/business-professional/thalir,tamilbusinessdirectory.com
Tham Shanmugarajah Surveing Limited,Real Estate,4101 Weston Rd,Toronto,Ontario,,4167495995,,,http://www.thamsurvey.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/tham-shanmugarajah-surveing-limited,tamilbusinessdirectory.com
Thamil Children's Centre,Education Training,80 Nashdene Rd #221,Scarborough,Ontario,M1V 5E4,416-840-0670,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/thamil-children-s-centre,tamilbusinessdirectory.com
Thamil Cultural Society of British Columbia,Associations Community Services,2416 Main Street,Vancouver,British Columbia,V5T 3E2,604-275-1471,,,,,,,https://www.tamilbusinessdirectory.com/canada/vancouver/associations-community-services/thamil-cultural-society-of-british-columbia,tamilbusinessdirectory.com
Thamil Eesai Kalamandram,Thamil Eesai Kalamandram,"1120 Tapscott Road, Unit 3,4,5, Scarborough, ON, M1X1E8",Toronto,Ontario,,416-724-2466,,,http://www.thamilisai.org,,,,https://www.tamilbusinessdirectory.com/canada/personal-care/thamil-eesai-kalamandram,tamilbusinessdirectory.com
Thamil Poonga,Thamil Poonga,"3001, Markham Rd, #21, Tornot, ON",Toronto,Ontario,,905-479-5375,,,http://www.thamilpoonka.org,,,,https://www.tamilbusinessdirectory.com/canada/education-training/thamil-poonga,tamilbusinessdirectory.com
Thamil Suberamaniam,Real Estate,205-7 Eastvale Dr,Markham,Ontario,L3S 4N8,905-201-9977,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/thamil-suberamaniam,tamilbusinessdirectory.com
THAMILAN STEAM CARPET AND DUCT CLEANING,Home Services,,Toronto,Ontario,,4162656825,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/thamilan-steam-carpet-and-duct-cleaning,tamilbusinessdirectory.com
Thamilar Senthamarai,Business Professional,3517 Kennedy Rd,Scarborough,Ontario,M1V 4Y3,416-644-7290,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/business-professional/thamilar-senthamarai,tamilbusinessdirectory.com
Thamilosai,Thamilosai,,Toronto,Ontario,,416-556-3219,,,,,,,https://www.tamilbusinessdirectory.com/canada/cinema-entertainment/thamilosai,tamilbusinessdirectory.com
Thamor Jewels,Textile Jewellers,29A Dundas St,Mississauga,Ontario,L5A 1V9,905-290-8318,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/textile-jewellers/thamor-jewels,tamilbusinessdirectory.com
Thamothar Mohanathas,Thamothar Mohanathas,,Toronto,Ontario,,647-463-6410,,,http://www.mohanhomes4u.com,,,,https://www.tamilbusinessdirectory.com/canada/real-estate/thamothar-mohanathas,tamilbusinessdirectory.com
Thana Manickavasagar,Insurance Agents Financial Consultant,80 Nashdene Road,Toronto,Ontario,M1V 5E4,416-519-3896,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/thana-manickavasagar,tamilbusinessdirectory.com
Thana Manickavasagar - Affiliate Realty Inc.Brokerage,Real Estate,80 Corporate Dr,Toronto,Ontario,M1H 3G5,4162901200,,,http://thana.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/thana-manickavasagar-affiliate-realty-inc-brokerage,tamilbusinessdirectory.com
Thana Manickavasagar - Life Insurance,Insurance Agents Financial Consultant,80 Corporate Dr,Toronto,Ontario,M1H 3G5,4162901200,,,http://thana.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/thana-manickavasagar-life-insurance,tamilbusinessdirectory.com
Thana Suseendra - Century21 Innovative Realty Inc,Real Estate,,Toronto,Ontario,,416-893-4376,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/thana-suseendra-century21-innovative-realty-inc,tamilbusinessdirectory.com
Thana Yoganathan - HomeLife Landmark Realty Inc,Real Estate,5200 Finch Ave East,Toronto,Ontario,M1S 4Z4,416-293-5093,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/thana-yoganathan-homelife-landmark-realty-inc,tamilbusinessdirectory.com
Thanapalan Markandu,Real Estate,111 Grangeway Ave,Scarborough,Ontario,M1H 3E9,416-284-5555,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/thanapalan-markandu,tamilbusinessdirectory.com
Thaneswary Sivanesu,Thaneswary Sivanesu,,Toronto,Ontario,,647-286-8922,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/thaneswary-sivanesu,tamilbusinessdirectory.com
Thanka Elaiyathamby,Real Estate,#200 1600 Boul Le Corbusier,Laval,Quebec,H7S 1Y9,514-823-2426,,,,,,,https://www.tamilbusinessdirectory.com/canada/laval/real-estate/thanka-elaiyathamby,tamilbusinessdirectory.com
THANUS Home Kitchen,Home Services,20 Melham Court,Toronto,Ontario,M1B 2E6,4167542844,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/thanus-home-kitchen-5266,tamilbusinessdirectory.com
Thanushaan Video Production,Wedding Party Services,,Montreal,Quebec,,514-345-0554,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/wedding-party-services/thanushaan-video-production,tamilbusinessdirectory.com
Tharanee Electrical Services,Home Services,,Toronto,Ontario,,647-284-6141,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/tharanee-electrical-services,tamilbusinessdirectory.com
Tharani Law Office,Tharani Law Office,"GTA Square, 5215 Finch Ave., East@213, Scarborough",Toronto,Ontario,,416-291-4900,,,,,,,https://www.tamilbusinessdirectory.com/canada/legal-services-1/tharani-law-office,tamilbusinessdirectory.com
